title,director,country,release_date,genres,누적관객수,누적매출액,평점
웰컴 투 X-월드,Unknown_Random,South Korea,2020-10-29,Documentary,,,2
69세,Unknown_Random,South Korea,2020-08-20,Drama,,,3
헬렌: 내 영혼의 자화상,Unknown_Random,Unknown,2021-02-25,Drama,,,6
극장판 페이트/그랜드 오더 신성원탁영역 카멜롯 완더링; 아가트람,Unknown_Random,Japan,2021-02-25,Animation,,,5
프리즈너,Unknown_Random,South Korea,2020-07-23,Action,,,6
스웨그,Unknown_Random,South Korea,2020-12-10,Drama,,,6
톰과 제리,Unknown_Random,United States,2021-02-24,Animation,130666.0,1121569440.0,3
워 위드 그랜파,Unknown_Random,United States,2021-02-24,Comedy,10379.0,83891230.0,5
리틀드래곤 코코넛2: 정글대탐험,Unknown_Random,Germany,2021-02-24,Animation,,,6
더 레이서,Unknown_Random,Unknown,2021-02-24,Drama,10918.0,89406830.0,4
블랙페이스,Unknown_Random,Japan,2021-02-23,Action,,,6
드래곤블랙,Ishikawa Jiro,Japan,2021-02-23,Action,,,7
세트플레이,Unknown_Random,South Korea,2020-12-10,Drama,,,7
낮손님,Unknown_Random,South Korea,2020-04-15,Comedy,,,2
페어웰,Unknown_Random,"United States, China",2021-02-04,Family,7454.0,62637000.0,9
라스트 특공대,Unknown_Random,"Brazil, Italy, Portugal",2021-02-18,War,,,10
마리오네트,Unknown_Random,Netherlands,2021-02-17,Mystery,5800.0,48043800.0,7
"이별유예, 일주일",Unknown_Random,South Korea,2020-12-09,Drama,,,5
바바 야가: 숲의 악령,Unknown_Random,Russia,2021-02-18,Horror,,,4
시간의 끝에서 널 기다려,Unknown_Random,Hong Kong,2021-02-17,Drama,,,2
인투 더 미러,Unknown_Random,Canada,2021-02-17,Science Fiction,,,6
디지몬 어드벤처 : 라스트 에볼루션 인연,Unknown_Random,Japan,2021-02-17,Animation,,,3
용루각: 비정도시,Unknown_Random,South Korea,2020-12-03,Action,,,7
어니스트 씨프,Unknown_Random,United States,2021-02-03,Action,76970.0,684328000.0,7
데스 오브 미,Unknown_Random,Unknown,2021-02-05,Horror,,,9
황금화 : 엄마의 일기,Unknown_Random,Hong Kong,2021-01-25,Drama,,,9
해브 어 나이스 데이,Unknown_Random,China,2021-01-25,Animation,,,10
이모네 미용실 문 닫는 날,Eroping,South Korea,2021-01-25,Drama,,,7
에이전트 미스터 찬,Unknown_Random,China,2021-01-25,Comedy,,,9
여직원의 육체영업,Unknown_Random,Japan,2021-01-22,Drama,,,8
막나가는 남편후배,Unknown_Random,Japan,2021-01-22,Drama,,,8
기운센 시아버지,Unknown_Random,Japan,2021-01-22,Drama,,,7
금의위 3인의 무사,Deng Yancheng,China,2021-01-21,Action,,,7
인턴의 입사교육,Unknown_Random,Japan,2021-01-14,Drama,,,6
베이 오브 사일런스,Unknown_Random,United Kingdom,2021-01-14,Mystery,,,7
미소녀 파라다이스 베이글녀 마을,Eroping,South Korea,2021-01-12,Drama,,,7
파이널 리벤지,Unknown_Random,Turkey,2021-01-09,War,,,3
소녀 소리를 보는 소녀,Eroping,South Korea,2021-01-08,Drama,,,7
마녀 마음을 듣는 소녀,Eroping,South Korea,2021-01-08,Drama,,,7
온천장 붕가붕가,Unknown_Random,Japan,2021-01-06,Drama,,,4
구멍청소부,Unknown_Random,Japan,2021-01-06,Drama,,,5
호라이즌 라인,Unknown_Random,United States,2021-02-10,Thriller,,,4
ARKO LIVE 뮤지컬 시데레우스,Unknown_Random,South Korea,2021-02-11,Musical,,,7
로그시티,Unknown_Random,France,2021-02-11,Crime,,,9
송가인 더 드라마,"Unknown_Random, Unknown_Random",South Korea,2021-02-11,Concert,11394.0,131325000.0,7
폴리스,Unknown_Random,France,2021-02-10,Drama,,,9
엘프,Unknown_Random,Germany,2021-02-10,Animation,,,6
살아남은 사람들,Unknown_Random,Hungary,2021-02-10,Drama,,,9
몬스터 헌터,Unknown_Random,United States,2021-02-10,Action,100210.0,955470450.0,5
스푸트닉,Unknown_Random,Russia,2021-02-04,Science Fiction,,,5
100% 울프: 푸들이 될 순 없어,Unknown_Random,Australia,2020-12-24,Animation,14781.0,117864080.0,9
데스 숏컷,Unknown_Random,Unknown,2021-02-03,Fantasy,,,5
힐빌리의 노래,Unknown_Random,United States,2020-11-11,Drama,,,7
더 시크릿,Unknown_Random,United Kingdom,2021-01-21,Thriller,,,2
맹크,Unknown_Random,United States,2020-11-18,Drama,,,6
모추어리 컬렉션,Unknown_Random,United States,2021-01-21,Fantasy,,,5
완벽한 가족,Unknown_Random,United States,2021-01-06,Drama,5297.0,47697340.0,3
소울,Unknown_Random,United States,2021-01-20,Animation,2036088.0,18920668890.0,8
뮤직 앤 리얼리티,"Unknown_Random, Unknown_Random","South Korea, United States",2020-12-23,Drama,,,7
칙 파이트,Unknown_Random,United States,2021-02-04,Action,,,8
어쌔신 게임,Unknown_Random,United States,2021-02-04,Crime,,,9
알파 테스트,Unknown_Random,United States,2021-02-04,Science Fiction,,,2
미드나잇 버스,Unknown_Random,Japan,2021-02-04,Drama,,,9
내겐 너무 어려운 연애,Unknown_Random,Italy,2021-02-04,Comedy,,,8
개 같은 것들,Unknown_Random,South Korea,2020-12-17,Drama,,,2
서바이브 더 나잇,Unknown_Random,United States,2021-02-03,Action,,,5
앙상블,Unknown_Random,South Korea,2020-11-05,Drama,,,10
BBC프롬스: 아르헤리치와 바렌보임 콘서트,Unknown_Random,Germany,2021-02-02,Concert,,,6
내언니전지현과 나,Unknown_Random,South Korea,2020-12-03,Documentary,,,9
라스칼라 갈라 콘서트: 별들을 다시 보려고,Unknown_Random,Italy,2021-02-01,Concert,,,10
웬디고: 전설의 몬스터,Unknown_Random,United States,2021-01-25,Horror,,,6
기기괴괴 성형수,Unknown_Random,South Korea,2020-09-09,Horror,87463.0,779456800.0,3
사일런싱,Unknown_Random,United States,2021-01-28,Horror,,,5
미스터 존스,Unknown_Random,Poland,2021-01-07,Drama,5668.0,50834750.0,9
명탐정 코난: 진홍의 수학여행,Unknown_Random,Japan,2021-01-27,Animation,54458.0,459905520.0,4
디노소어 어드벤쳐,Unknown_Random,United States,2021-01-27,Unknown_Random,,,3
나이트 언데드,Unknown_Random,United States,2021-01-27,Mystery,,,4
골든맨,Unknown_Random,Italy,2021-01-27,Crime,,,9
국도극장: 감독판,Unknown_Random,South Korea,2020-05-29,Drama,,,9
사라진 시간,Unknown_Random,South Korea,2020-06-18,Mystery,185385.0,1649096880.0,7
라이어트: 기계들의 역습,Unknown_Random,United States,2020-12-23,Science Fiction,,,5
파힘,Unknown_Random,France,2021-01-21,Drama,4701.0,35937300.0,2
제이티 르로이,Unknown_Random,United States,2021-01-21,Drama,,,8
438일,Unknown_Random,Unknown,2021-01-21,Drama,,,10
커넥트,Unknown_Random,United States,2021-01-20,Horror,11203.0,100639040.0,5
라스트 프론티어,Unknown_Random,Russia,2021-01-14,War,,,2
아이 엠 우먼,Unknown_Random,Australia,2021-01-14,Drama,22918.0,186954270.0,9
다시 만난 날들,Unknown_Random,South Korea,2020-09-24,Musical,,,3
미스캡틴 : 섹시 히어로즈,Unknown_Random,United States,2021-01-14,Action,,,10
걸,Unknown_Random,Germany,2021-01-07,Drama,3045.0,28537710.0,10
블라인드,Unknown_Random,Netherlands,2021-01-14,Drama,15594.0,138729200.0,5
버스납치,Unknown_Random,Japan,2021-01-15,Comedy,,,9
요가학원 : 죽음의 쿤달리니,"Jeon Jae-hong, Unknown_Random",South Korea,2020-11-18,Horror,,,7
버든: 세상을 바꾸는 힘,Unknown_Random,United States,2020-11-25,Drama,,,5
나의 작은 동무,Unknown_Random,Unknown,2021-01-14,Drama,,,10
누군가 어디에서 나를 기다리면 좋겠다,Unknown_Random,France,2020-12-17,Drama,,,6
래시 컴 홈,Unknown_Random,Germany,2021-01-07,Family,,,9
나이팅게일,Unknown_Random,Australia,2020-12-30,Thriller,10620.0,86249740.0,7
탱크 투 베를린,Unknown_Random,Russia,2020-12-23,Action,,,5
그날이 온다,Unknown_Random,United Kingdom,2020-12-09,Comedy,,,3
사라센의 칼,Unknown_Random,South Korea,2021-01-14,Drama,,,9
빛의 아버지: 파이널 판타지 XIV,"Unknown_Random, Unknown_Random",Japan,2021-01-14,Drama,,,7
애비규환,Unknown_Random,South Korea,2020-11-12,Drama,16154.0,148575910.0,6
테우리,Unknown_Random,South Korea,2020-07-09,Drama,,,4
여름날,Unknown_Random,South Korea,2020-08-20,Drama,,,6
블러드하운드,Unknown_Random,United States,2021-01-07,Mystery,,,10
인플루언서,Unknown_Random,South Korea,2020-11-25,Documentary,,,4
삼진그룹 영어토익반,Lee Jong-pil,South Korea,2020-10-21,Drama,1565712.0,13937434430.0,8
우리 안의 그들,"Unknown_Random, Unknown_Random, Unknown_Random",South Korea,2020-11-01,Unknown,,,7
빅풋 주니어2: 패밀리가 떴다,"Unknown_Random, Unknown_Random",Unknown,2021-01-06,Animation,13524.0,112699280.0,7
도망친 여자,Hong Sang-soo,South Korea,2020-09-17,Drama,4084.0,35445850.0,8
에듀케이션,Unknown_Random,South Korea,2020-11-26,Drama,,,2
레전더리 콘서트: 레너드 번스타인,Unknown_Random,Germany,2021-01-03,Concert,,,8
더러운아내 무삭제판,Choi Jeong-ja,South Korea,2020-12-23,Drama,,,7
시진5,Unknown_Random,United States,2020-12-15,Horror,,,5
발정난 동창,Unknown_Random,Japan,2020-12-10,Drama,,,3
계부의 욕정,Unknown_Random,Japan,2020-12-10,Drama,,,8
메가 블리자드,Unknown_Random,United States,2020-12-07,Horror,,,4
노리개가 된 젊은 사모님,Unknown_Random,Japan,2020-12-01,Drama,,,3
코벤,Unknown_Random,United States,2020-12-10,Horror,,,6
죽고 싶은 인간들의 밤,Unknown_Random,United States,2020-12-21,Horror,,,6
스페셜 솔져,Unknown_Random,Poland,2020-12-22,Action,,,6
로마-저항군의 탄생,Unknown_Random,United Kingdom,2020-12-10,Action,,,9
런 런 런,Unknown_Random,United States,2020-12-28,Horror,,,6
라이즈 오브 워리어 퀸: 부디카,Unknown_Random,United Kingdom,2020-12-16,Action,,,3
돈 스피크,Scott Jeffrey,United States,2020-12-14,Horror,,,7
클라운 돌,Scott Jeffrey,United States,2020-12-23,Horror,,,7
전쟁,Unknown_Random,United States,2020-12-30,Action,,,10
뱅가드,Unknown_Random,China,2020-12-30,Action,28655.0,240577600.0,8
봉쇄수도원 카르투시오,Unknown_Random,South Korea,2020-11-19,Documentary,,,6
추억의 검정고무신,Unknown_Random,South Korea,2020-11-19,Animation,17582.0,143923600.0,7
소리도 없이,Unknown_Random,South Korea,2020-10-15,Crime,401693.0,3545044680.0,10
붉은 눈,Unknown_Random,Japan,2020-12-24,Mystery,,,2
남산의 부장들,Woo Min-ho,South Korea,2020-01-22,Drama,4748005.0,41206628790.0,9
장마,"Unknown_Random, Unknown_Random",South Korea,2020-02-27,Documentary,,,7
작은 빛,Unknown_Random,South Korea,2020-01-23,Drama,,,5
이장,Unknown_Random,South Korea,2020-03-25,Drama,,,10
저 산 너머,Choi Jong-tae,South Korea,2020-04-30,Drama,93831.0,699868580.0,7
유령선,Unknown_Random,South Korea,2020-04-15,Documentary,15591.0,139011300.0,3
정직한 후보,Unknown_Random,South Korea,2020-02-12,Comedy,1529330.0,12794300850.0,4
야구소녀,Unknown_Random,South Korea,2020-06-18,Drama,28388.0,245870140.0,8
악몽,Unknown_Random,South Korea,2020-03-12,Mystery,,,10
아홉 스님,Unknown_Random,South Korea,2020-05-27,Drama,17249.0,105457800.0,8
아이즈 온 미 : 더 무비,Park Jae-seok,South Korea,2020-06-10,Concert,37743.0,487027000.0,7
좀비파이터,Unknown_Random,South Korea,2020-04-16,Horror,,,9
좋은 여자,Jeon Kyu-hwan,South Korea,2020-05-28,Drama,,,7
죽도 서핑 다이어리,Unknown_Random,South Korea,2020-05-07,Drama,,,10
지푸라기라도 잡고 싶은 짐승들,Unknown_Random,South Korea,2020-02-19,Thriller,618938.0,5371297170.0,7
슈팅걸스,Unknown_Random,South Korea,2020-05-06,Drama,,,9
찬실이는 복도 많지,Unknown_Random,South Korea,2020-03-05,Drama,,,8
"센베노,평창",Unknown_Random,South Korea,2020-01-01,Documentary,,,6
성혜의 나라,Unknown_Random,South Korea,2020-01-30,Drama,,,7
창은,Unknown_Random,South Korea,2020-02-01,Drama,,,10
설화,Unknown_Random,South Korea,2020-04-16,Thriller,,,3
침입자,Unknown_Random,South Korea,2020-06-04,Mystery,529259.0,4788172040.0,4
서치 아웃,Unknown_Random,South Korea,2020-04-15,Thriller,31624.0,276920520.0,6
산티아고의 흰 지팡이,Unknown_Random,South Korea,2020-03-19,Documentary,,,10
파도를 걷는 소년,Unknown_Random,South Korea,2020-05-14,Drama,,,6
비행,Unknown_Random,South Korea,2020-03-19,Drama,,,9
핑크퐁 시네마 콘서트 : 우주대탐험,Byun Hee-sun,South Korea,2020-01-30,Animation,,,7
바람의 언덕,Unknown_Random,South Korea,2020-04-23,Drama,,,5
하트,Unknown_Random,South Korea,2020-02-27,Drama,,,8
해치지않아,Unknown_Random,South Korea,2020-01-15,Comedy,1217492.0,10226508060.0,8
몽마르트 파파,Unknown_Random,South Korea,2020-01-09,Documentary,,,6
호텔 레이크,Unknown_Random,South Korea,2020-04-29,Horror,61129.0,517984060.0,7
혼 : 공포의 시작,Unknown_Random,South Korea,2020-02-13,Horror,,,8
대전 블루스,Unknown_Random,South Korea,2020-04-23,Drama,,,8
꼴통 2인조,Unknown_Random,South Korea,2020-04-09,Action,,,3
김일성의 아이들,Unknown_Random,South Korea,2020-06-25,Documentary,,,10
극장판 미니특공대: 공룡왕 디노,Unknown_Random,South Korea,2020-02-06,Animation,71671.0,559526960.0,10
그녀의 비밀정원,Unknown_Random,South Korea,2020-04-22,Drama,,,10
국도극장,Unknown_Random,South Korea,2020-05-29,Drama,,,6
공수도,Unknown_Random,South Korea,2020-04-09,Action,,,7
고양이 집사,Unknown_Random,South Korea,2020-05-14,Documentary,,,3
결백,Unknown_Random,South Korea,2020-06-10,Drama,894025.0,7859629340.0,5
#살아있다,Unknown_Random,South Korea,2020-06-24,Drama,1900331.0,15946026420.0,4
원더 우먼 1984,Unknown_Random,United States,2020-12-23,Action,544186.0,4915085650.0,5
얼굴없는 보스: 못다한 이야기 감독판,Unknown_Random,South Korea,2020-05-13,Crime,,,7
청춘빌라 살인사건,Unknown_Random,South Korea,2020-01-02,Comedy,,,6
잊지 않았어요,Unknown_Random,South Korea,2020-01-01,Unknown,,,3
호프,Unknown_Random,Unknown,2020-12-17,Drama,,,8
용감한 토끼 당당이,Unknown_Random,China,2020-12-17,Animation,,,7
관음증 남편 : 거유 아내,Unknown_Random,Japan,2020-12-08,Drama,,,4
리플레이,Unknown_Random,United States,2020-12-16,Drama,9933.0,82502050.0,3
마음 울적한 날엔,"Unknown_Random, Unknown_Random, Unknown_Random",South Korea,2020-10-08,Drama,,,7
세인트 아가타,Unknown_Random,United States,2020-03-19,Horror,9666.0,86641940.0,6
더 테러리스트,Unknown_Random,Unknown,2020-02-26,Crime,,,9
디어 마이 지니어스,Unknown_Random,South Korea,2020-10-22,Documentary,,,3
더 프롬,Unknown_Random,United States,2020-12-02,Comedy,23577.0,205048340.0,9
나의 인생여행,Unknown_Random,United Kingdom,2020-12-10,Drama,,,8
엽문 리부트 2020,Unknown_Random,China,2020-11-26,Action,,,3
해머 오브 갓,Unknown_Random,United Kingdom,2020-11-25,Action,,,8
인퍼머스,Unknown_Random,United States,2020-11-11,Crime,,,8
얼론,Unknown_Random,United States,2020-11-18,Action,,,6
트라이얼 오브 더 시카고 7,Unknown_Random,United States,2020-10-07,Drama,,,2
프리키 데스데이 순한맛,Unknown_Random,United States,2020-12-10,Comedy,,,10
스카이와 친구들: 로보시티의 비밀,Unknown_Random,Unknown,2020-12-10,Animation,,,3
머리카락,Unknown_Random,South Korea,2020-12-10,Documentary,,,4
레벨 16,Unknown_Random,Canada,2020-12-10,Thriller,,,4
800,Unknown_Random,China,2020-12-10,War,14251.0,124573000.0,9
외설마사지 고삐풀린아내,Unknown_Random,Japan,2020-12-08,Drama,,,3
아내의 내조 : 빼앗긴 아내,Nagira Kenzo,Japan,2020-12-08,Drama,,,7
더 게이트,Unknown_Random,Spain,2020-12-08,Drama,,,3
종이꽃,Unknown_Random,South Korea,2020-10-22,Drama,4957.0,42492670.0,8
그리고 우린 춤을 추었다,Unknown_Random,France,2020-11-25,Drama,,,2
알피니스트 - 어느 카메라맨의 고백,"Unknown_Random, Unknown_Random",South Korea,2020-10-15,Documentary,,,7
극장판 기븐,Unknown_Random,Japan,2020-11-26,Animation,,,7
불량한 가족,Unknown_Random,South Korea,2020-07-09,Comedy,,,3
파티마의 기적,Unknown_Random,United States,2020-12-03,Drama,14665.0,117531000.0,3
태양을 삼켜버린 자들,Unknown_Random,Australia,2020-12-03,Crime,,,9
로맨틱 코미디,Unknown_Random,United States,2020-12-03,Documentary,,,8
피원에이치 : 새로운 세계의 시작,Unknown_Random,South Korea,2020-10-08,Drama,,,7
레전더리 콘서트: 카를로스 클라이버,Unknown_Random,Germany,2020-12-02,Concert,,,4
누군가 있다,Unknown_Random,United States,2020-11-27,Horror,,,10
싸이코: 13번째 희생자,Unknown_Random,United States,2020-12-01,Horror,,,5
토스카,Unknown_Random,Italy,2020-12-01,Concert,,,8
저주받은 이야기들,Unknown_Random,United States,2020-11-18,Comedy,,,5
미샤 버튼의 감금,Unknown_Random,United States,2020-11-18,Horror,,,8
데드맨 스탠딩,Unknown_Random,United States,2020-11-17,Thriller,,,7
루아나의 세계,Unknown_Random,United States,2020-11-16,Drama,,,6
고객센터: 살인예고,Unknown_Random,Hungary,2020-11-15,Thriller,,,10
편의점 알바생 변태사장의교육,Han Dong-ho,South Korea,2020-11-13,Drama,,,7
화이트 블러드,Unknown_Random,Hungary,2020-11-04,Crime,,,3
별에서 온 순임,Unknown_Random,South Korea,2020-11-10,Drama,,,7
도둑까치,Unknown_Random,Italy,2020-11-03,Concert,,,9
놈놈놈: 캔자스의 무법자,Christopher Forbes,United States,2020-11-02,Action,,,7
검은 사제들: 지옥의 문,Unknown_Random,"United States, France, Unknown",2020-11-02,Horror,,,3
해피 데스데이: 악마의 큐피드,Scott Jeffrey,United States,2020-11-30,Horror,,,7
데빌 인사이드 미,Unknown_Random,Canada,2020-11-30,Horror,,,10
라 보엠,Unknown_Random,Germany,2020-11-29,Concert,,,3
사이버 브라이드,Unknown_Random,United States,2020-11-25,Science Fiction,,,8
택스 콜렉터,Unknown_Random,United States,2020-11-18,Action,14498.0,112372040.0,6
콴타: 외계와의 조우,Unknown_Random,Australia,2020-11-18,Science Fiction,,,7
스토커 광기의 살인,Unknown_Random,Hungary,2020-11-16,Thriller,,,5
몰록 제물이 된 아이들,Unknown_Random,Hungary,2020-11-04,Thriller,,,10
더 듀얼,Unknown_Random,United States,2020-11-19,Crime,,,4
프린세스 에미: 마법 책의 비밀,Unknown_Random,Germany,2020-11-26,Animation,,,5
지옥의 묵시록 파이널 컷,Unknown_Random,United States,2020-11-26,War,,,8
런,Unknown_Random,United States,2020-11-20,Mystery,280569.0,2576241880.0,5
프리키 데스데이,Unknown_Random,United States,2020-11-25,Comedy,49292.0,429657150.0,6
최미역행,Unknown_Random,China,2020-11-25,Drama,,,7
로그,Unknown_Random,United States,2020-11-25,Action,,,7
나이스 걸 라이크 유,Unknown_Random,United States,2020-11-18,Comedy,,,3
어게인,Unknown_Random,South Korea,2020-07-30,Musical,,,2
피아니스트의 마지막 인터뷰,Unknown_Random,Canada,2020-11-19,Drama,,,4
엠티맨,Unknown_Random,United States,2020-11-19,Horror,,,8
엑설런트 어드벤쳐 3,Unknown_Random,United States,2020-11-19,Unknown_Random,,,3
